nama_tempat,username,rating,review
KOPI STUDIO 24 SARANGAN,Anggra N,5,"Suka banget sama Kopi Studio🥰
Tempatnya nyaman buat nugas, dekorasinya estetik. Kopinya juga sangat enak, pilihan menunya variatif. Pelayanan juga sangat ramah dan cepat. Sudah beberapa kali datang ke sini dan selalu puas. Rekomen bangett😍"
KOPI STUDIO 24 SARANGAN,TTK Vinsensia Lidia Almaria,5,"pelayanannya sangat mantap, makanannya enak2. tempat yang bagus untuk foto2 disini, kasirnya cantikk😍"
KOPI STUDIO 24 SARANGAN,Sufiana Khadijah,5,Tempatnya cozy dan pelayanannya baik. Menu variatif dan cocok untuk berkumpul dengan teman atau keluarga
KOPI STUDIO 24 SARANGAN,Aliyah Shabirah Wijaya,5,tempatnya nayaman keren enak luas pelayanannya juga cepat
KOPI STUDIO 24 SARANGAN,Fajar Bayu Kusuma,5,Tempat paling enak buat nugas. Real langganan nugas kelompk
KOPI STUDIO 24 SARANGAN,Arya Dillah,5,"tempat sangat enak luas fan nyaman untuk nugas dan cozy, favorite palace saya sebagai seorang pelajar bersama teman², pelayanan sangat ramah"
KOPI STUDIO 24 SARANGAN,kalycafarahghaza,1,"untuk bluetooth nya tolong di kecilkan kalau bisa di matikan jika hanya di pakai buat nonton tiktok yg gajelas, di kira semua pengunjung suka gitu denger² yg gajelas? mas/mba nya aja dah yg dengerin, udah volume full tapi muter tiktok, mending bluetooth nya matiin aja"
KOPI STUDIO 24 SARANGAN,Almira Wanda Rachmania,1,"udh 2x pesen lewat shopee food beli yg ada cheese cream nya yg dateng selalu ga ada cheese creamnya, terus bolak balik beli yang dateng beda terus pesenannya. pelayannya juga kurang ngenakin."
KOPI STUDIO 24 SARANGAN,erick febriyanto,5,"Sangat cocok untuk mengerjakan tugas, tempat nyaman dan sangat pas , pelayanan ramah dan cepat tidak sampai 10 menit"
KOPI STUDIO 24 SARANGAN,Cantika Wulandari,5,suka banget nugas di cafe ini jos jis mantep ga berisik juga sangat nyaman tapi minus di toiletnya kurang bersih
KOPI STUDIO 24 SARANGAN,utari wahyuningtyasmlg,5,"Saya pernah nyoba disini pelayanan nya sopan, makanannya enak enak, apalagi harga nya murah murah semua🥰
Ngga nyesel nyoba makan disini🥰😁"
KOPI STUDIO 24 SARANGAN,Rena Agustin,5,Tempat nya nyaman pelayanan nya sangat ramah pancong nya enak bangettt....untuk mbak kasir namanya imel ramah banget.
KOPI STUDIO 24 SARANGAN,M Reza Adhipratama,5,"Tempatnya cozy, pelayanan ramah,makanan minuman fresh semua,banyakk gratisan alias banyak menu buy 1 get 1. Murce banget guyss"
KOPI STUDIO 24 SARANGAN,Nada Husniah Shofi,5,Makanan hemat di kantong suasana oke banget langanan pas kuliah yg di blimbing
KOPI STUDIO 24 SARANGAN,Bagus M W,5,"Ini kopstud paling baru dan paling nyaman. Ada menu makanan beratnya juga. The best daah, nyaman buat nugas dan fasilitas lengkap"
KOPI STUDIO 24 SARANGAN,maria fransisca,5,"Pelayanannya mantap banget, buat karyawannya eemangat ya kak"
KOPI STUDIO 24 SARANGAN,RedmiA5 Surakarta,5,"makanannya enak poll, tempatnya adem, enak buat nugas dan affordable buat para pelajar seperti saya. Bener bener udah langganan dari dulu sampe saya mau lulus bener bener worth it <3!!"
KOPI STUDIO 24 SARANGAN,sebastian maxel,5,"tempatnya nyaman dan juga bersih, ada yang di outdor untuk yang mau merokok tapi kalau mau nugas fokus di indoor dan ber ac"
KOPI STUDIO 24 SARANGAN,Sigit Prabowo,5,Pelayanan nya bagus banget cepet dan ramah. Minuman dan pancong nya mantap. Rekomend banget krn tempatnya nyaman.
KOPI STUDIO 24 SARANGAN,Natasya Isyani,5,pelayananya ramah dan memuaskan
KOPI STUDIO 24 SARANGAN,Dinda Khoirunnisa,5,"Tempatnya nyaman, bersih, dan cocok buat nugas. Recommended banget"
KOPI STUDIO 24 SARANGAN,Budi Santoso,5,Tempatnya nyaman dan murah2 pelayanan oke
KOPI STUDIO 24 SARANGAN,Angs,5,Menu dan tempatnya murce & worth it!!
KOPI STUDIO 24 SARANGAN,VIRGINIA IMELDA,5,"tempatnya comfy banget, cocok buat nugas, pacaran, dan kumpul bareng temen temen. rasa nya oke banget. pancongnya enakk"
KOPI STUDIO 24 SARANGAN,Restiyana ferry Wulandari,5,"Tempatnya nyaman, pelayanan ramah, menunya recomended!!"
KOPI STUDIO 24 SARANGAN,Inez mahirasani Andina putri,5,"pelayanan nya baik banget, cepat juga, wifi lancar juga, nyaman tempatnya"
KOPI STUDIO 24 SARANGAN,Fahmi Izzuddin,5,"Tempatnya teduh cocok untuk wfc, dan tidak terlalu rame"
KOPI STUDIO 24 SARANGAN,Dewa Dwi,5,"Vibes nya lebih enak di sarangan, tempatnya lega banget, Pelayanan jujur lebih enak dsini top deh wkwkwk"
KOPI STUDIO 24 SARANGAN,Meso Grishanta,5,Tempat nya bagus enak nyaman terbaik murah juga
KOPI STUDIO 24 SARANGAN,MOCH GALIH PUTRA PRATAMA,5,"minuman dan makanan nya sgt enak, rekomen buat kerjain tugas juga"
KOPI STUDIO 24 SARANGAN,Anjay Mabar bos,3,"Untuk makanan overall oke cuma kecewa dengan kasirnya makanan tidak sesuai dengan yg dipesan minta sambal dipisah tapi dicampur, kentang terlalu asin semoga kedepannya lebih baik lagi guys semangat terus"
KOPI STUDIO 24 SARANGAN,Bidadari Riri,5,"favorite banget setiap ngopi di kopstud, apalagi disini tempatnya cocok buat nongki mahasiswa, kedua kalinya balik kesini, bestt"
KOPI STUDIO 24 SARANGAN,megadwi kinanti,5,kopi d'creamnya enam banget dan murah banget cocok buat nugas. pelayanan cepat
KOPI STUDIO 24 SARANGAN,Marsha Adelia,5,"makanan dan minumannya sangat murah dan enak ,untuk suasana tempat nya nyaman dan bersih ..mampir ke kopi studio 24 sarangan yaa🤩"
KOPI STUDIO 24 SARANGAN,Andra 1B,5,Enak smua... Tempat oke.. Mantablaah
KOPI STUDIO 24 SARANGAN,GHANNIA NUR RAFIFA,5,"Pelayanan nya ramah, tempatnya bersih dan nyaman juga buat nugas
Pluss ada mushola nya 👍🏻"
KOPI STUDIO 24 SARANGAN,ica anisa,5,"pelayanan baguss, es dan makanannya enak2"
KOPI STUDIO 24 SARANGAN,Ni Rvana,3,"INI SUDAH YG KE 2XNYA LOHH.. PESANAN SAYA SALAHH..
Pesan konslet dikasih sambel matah.
Yg pertama pesennya komplit, dikasih basic. Mas tolong Kalo ngantuk tidur aja"
KOPI STUDIO 24 SARANGAN,13 _Rafael setiawan M,5,"Pelayanan bagus bersih cepat saji enakk lagi, pw buat nongss"
KOPI STUDIO 24 SARANGAN,nazua andini,5,"makanannya murah enak wort it buat pelajar, terus banyak stop kontaknya jugaa minus nya cumaa ramee banget aja kadang susah dapet tempat"
KOPI STUDIO 24 SARANGAN,devi ayukusuma15,5,"tempatnya nyaman, enak buat nugas pw abis"
KOPI STUDIO 24 SARANGAN,citra debby,5,"Menunya enak pol, harga ramah dikantong
Cuma tempat indoornya kurang aja"
KOPI STUDIO 24 SARANGAN,Manda Maftukha,5,"Tempatnya nyaman, cocok buat nugas mahasiswa✨️🔥"
KOPI STUDIO 24 SARANGAN,Dzulfikar Arsalan,5,Tempatnya bersih dan pelayanannya baik. Makanan dan minuman juga enak
KOPI STUDIO 24 SARANGAN,Dzikri Mudhofar,5,Nyaman untuk ngerjain tugas. Karyawan nya ramah ramah dan baik baik.......pokok tempat ternyaman untuk nongkrong bareng temen temen
KOPI STUDIO 24 SARANGAN,Hani Fiyadah,4,overall bagus layanannya dan vibesnya. tapi kurang banyak tempat duduk indoornya
KOPI STUDIO 24 SARANGAN,Alya Revalina,5,"makanannya enak murah dan worth it, tempatnya juga nyaman buat nugas ataupun wfh, wifinya lancar worth it banget lah pokoknya the best."
KOPI STUDIO 24 SARANGAN,Fani Utomo,5,"makanan nya enak² ,tempat nya bersih
wifi nya lancar, worth to buy. bisa buat weh nyaman banget tempatnya. best deh"
KOPI STUDIO 24 SARANGAN,Corins Cyrilia Reiyne Fehr,1,"pelayanan nya 0 banget, nunggu makanan hampir 2jam padahal cuma pancong sama kopi aja. karyawan nya males”an semua,"
KOPI STUDIO 24 SARANGAN,Shafa Nada,5,"Tempatnya oke, dan harga tetap sama masih terjangkau"
KOPI STUDIO 24 SARANGAN,okta ata,5,"Makanan nya sangat enak dan murah🤩 begitu juga dengan minuman nya yang super murah dan enak, suasana di kopi studio 24 ini sangat nyaman dan untuk yang melayani sangat ramah, janlup mampir ke kopi studio 24 sarangan ya🤩🤩"
KOPI STUDIO 24 SARANGAN,A_Evi Eka N,5,"tempatnya nyaman, estetika arsitektur nya bagussss dan nyamaaan"
KOPI STUDIO 24 SARANGAN,Shintadewitarra,5,"makan nya enak²,tempatnya juga nyaman,cocok untuk nugas"
KOPI STUDIO 24 SARANGAN,Okta Dwi Wijayanti,5,"Tempatnya comfy buat nugas banget, nyaman,  harganya juga affordable, recomended banget pokoknya👌"
KOPI STUDIO 24 SARANGAN,Your Babe,5,"tempatnya enak pol, rame, bersih dan harganya murah banget. definisi ngombe kopi sampe eneug disini!!"
KOPI STUDIO 24 SARANGAN,Wulan Dari Widi Antika,5,"recommended disini cocok buat nongki karena murah dan layanan nya juga oke banget, tempatnya nyaman"
KOPI STUDIO 24 SARANGAN,Qonitah Yusfi,5,"tempatnya nyaman dan dekat masjid, jadi bisa ingat waktu sholat"
KOPI STUDIO 24 SARANGAN,Cahya Jannatin,5,Tempatnya bersih nyaman pelayanan bagus
KOPI STUDIO 24 SARANGAN,057_Tria Oktaviani,5,Tempatnya nyaman
KOPI STUDIO 24 SARANGAN,34. Zahirah Laila Azizah,5,"Parkirnya lumayan luas, enak buat ngerjakan tugas, ada indoor sama outdoor juga👍🏼"
KOPI STUDIO 24 SARANGAN,Haris P,5,"Murah, enak dan yang paling penting bersih di bandingkan kopi studio lainnya..
Tempat nugas dan nongki bareng teman sampai pagi 💪😊"
KOPI STUDIO 24 SARANGAN,20_ rayhanaldan,5,"tempatnya asik bersih, untuk wifinya juga kencang, dan pelayanannya terbaik selalu mengutamakan kenyamanan"
KOPI STUDIO 24 SARANGAN,pratamaala24,5,"tempatnya enak, sangat nyaman, harganya juga sangat affordable cocok untuk pelajar. apalagi malang ini banyak pelajar"
KOPI STUDIO 24 SARANGAN,FIRMAN Maulana,5,"this is a wonderful place, mas nya sangat lucu dan ganteng, mbak nya juga cantik, pelayanannua top the best deh pokonya gabakal nyesel sip"
KOPI STUDIO 24 SARANGAN,zaskia hamzah,5,"pelayanan ramah, tempat nyaman, kopinya enak"
KOPI STUDIO 24 SARANGAN,NATHASYA SIMBOLON,5,"Tempatnyaa sejuk dan bersihh banget, pelayanan nya juga oke banget, good job kopstud 👍"
KOPI STUDIO 24 SARANGAN,Key,5,"Tempatnya cocok buat nugas, makanan dan minuman pas buat mahasiswa. Banyak colokan dan free wifi"
KOPI STUDIO 24 SARANGAN,Afninda shofatul Ula,5,"Tempatnya nyaman, pelayanannya ramah, juga menunya murah² sekaliiii"
KOPI STUDIO 24 SARANGAN,Krisna Saktya A.,5,"tempatnya enak nyaman, 24 jam ada wifi, tersedia ruangan ac dan outdoor, tersedia musholla dan toilet"
KOPI STUDIO 24 SARANGAN,cornelia bella jatmiko,5,"Tempatnya sangat nyaman, pesanan cepat sekali sampainya dan harga terjangkau"
KOPI STUDIO 24 SARANGAN,Agustina Bella Cyntia,5,nyaman bgt tempatnya bersih makanan enak
KOPI STUDIO 24 SARANGAN,prita nabila,5,"Tempatnya nyaman dan bersih, nyaman dibuat nugas, wifinya kencenggg, makanan dan minumanya juga enakk bgtt, superrr worth it! 😙🩷"
KOPI STUDIO 24 SARANGAN,ricky andrian,5,"Makasih jasminnya,  tukang parkirnya tamah,  karyawannya ramah,  menunya bervariasin"
KOPI STUDIO 24 SARANGAN,Raisya Vanka,4,"Cozy place buat nugas dan harganya sangat sangat affordable. Cuman untuk kebersihan, terutama toilet dan wastafel perlu ditingkatkan lagi."
KOPI STUDIO 24 SARANGAN,egi avanzah,5,"makanan nya oke, pelayanan juga oke jadi senang ngopii disini"
KOPI STUDIO 24 SARANGAN,Dhiya Rahadian,5,Tempatnya nyaman dan pelayanannya ramah 👌
KOPI STUDIO 24 SARANGAN,Puji Astuti,5,"Suka banget sama tempat nya, nyaman, cocok untuk mahasiswa"
KOPI STUDIO 24 SARANGAN,Fadillahdwi,5,"suasananya cocok bgt untuk nongkrong+nugas, crewnya yg namanya mb imel ramah bgtt btw mbanya cantik baik hati, puas bgt deh pelayanannya"
KOPI STUDIO 24 SARANGAN,Ferdinandus Dimas Prabowo,1,Masa iya sekelas kopstud outdoor nya bocor
KOPI STUDIO 24 SARANGAN,Rama Dani,5,"tempatnya cozy, cocok buat nongkrong dan wfc, pelayanannya cepat dan kasir ramah"
KOPI STUDIO 24 SARANGAN,Claudia Pie,5,"kopstud cafe paling josjis se malang karna murah dan 24 jam, always selalu nugas di sini sihh"
KOPI STUDIO 24 SARANGAN,Nadya Putri Lestari,5,"tempatnya nyaman + baguss bangett, parkirnya luas, makanannya enak dan murahh, worth itt bangett harus kesinii"
KOPI STUDIO 24 SARANGAN,emilia leafbuket,5,"tempatnya nyaman, harga murah, cocok untuk WFC"
KOPI STUDIO 24 SARANGAN,Syahroni M,4,"Saya kesini jam 2 siang, malah kopi nya habis, aneh sih, toko kopi malah kopi nya habis, kayanya kalau nyari kopi jgn kesini. Kalau cuma nyari Cafe bokeh kesini. Dan harganya murah banget, bagis saya orang luar malang ya."
KOPI STUDIO 24 SARANGAN,astuti STIEKOP,5,"Tempat nya nyaman dan estetik,makan dan minum nya juga enak²,👍👍"
KOPI STUDIO 24 SARANGAN,Domino's rch,5,"Tempat nyamann, pelayanan bagus. Rekomended bangett buat nugas / nongki bareng temen atau pacarr"
KOPI STUDIO 24 SARANGAN,Flowa Bouquet,5,"Makanan enak dan murah. Sedikit saran mushola lebih diperhatikan, disediakan keset agar sejadahnya tidak basah dan mukenanya mungkin bisa dicuci rutin"
KOPI STUDIO 24 SARANGAN,Cartney,1,"udah dua kali kesini tapi kasirnya judes terus padahal beda orang. ngelayanin costumer ga ada senyum sama sekali, telinganya juga ga denger terus padahal udah ngomong jelas 😭😭😭 lama …"
KOPI STUDIO 24 SARANGAN,CHAMEILY SUKMA BRILIANTIKA,1,tolong ya pelayannya yang ramah sedikit dan responsif ya... saya tanya pesanan saya di jutekin katanya belum selesai padahal saya liat sendiri pesanannya sudah selasai... makanannya jadi dingin
KOPI STUDIO 24 SARANGAN,AHMAD FAISHAL ZUFAHRULLAH PRATAMA,5,"enak banget tempatnya nyaman, langganan banget dari dulu selalu kesini, kumpul sama temen temen"
KOPI STUDIO 24 SARANGAN,Gisela Sabina,5,"tempat nyaman buat nugas, makanan minuman juga kantong pelajar, pelayanan kakaknya juga ramah"
KOPI STUDIO 24 SARANGAN,Syifa Habibi,5,"pelayanan nya baik ramah, tempat nya nyaman. makanan dan minumannya sangat rekomendasi untuk sambil ngerjain tugas"
KOPI STUDIO 24 SARANGAN,zerla putri,5,tempat nya nyaman dan pelayanan yang ramah
KOPI STUDIO 24 SARANGAN,Ke Ceng,5,"Tempatnya nyaman, aman, sejahtera"
KOPI STUDIO 24 SARANGAN,Hesti Mega,5,"Pelayanan ramah, tempat nyaman, buat nugas cocok"
KOPI STUDIO 24 SARANGAN,Khansa Azarine Prameswari,5,"makanannya muraaah enak, aesthetic juga tempatnya oke! pancongnya favorit sihh, bakal jadi comfy place di malangg😋🫰🏻"
KOPI STUDIO 24 SARANGAN,Shavira aulia,5,rekomen tempat buat nugas karena senyaman itu dan makanannya enak enak love bngt💕
KOPI STUDIO 24 SARANGAN,lina kurnia,5,Enak dan harga terjangkau. Ramah.
KOPI STUDIO 24 SARANGAN,I01_MOCHAMAD MIRZA EKA NUR KAFFAH,5,tempatnya enak banget dan nyaman banget buat ngerjain tugas
KOPI STUDIO 24 SARANGAN,MUHAMMAD RIZKY ALWI,5,"pelayanan ramah, mba-nya cantik dan baik banget"
KOPI STUDIO 24 SARANGAN,Shalsabilla Rizka Shalsabilla,5,"Tempat nyaman, bersih, pelayanan oke👌"
KOPI STUDIO 24 SARANGAN,Resty Andariny,5,"Pelayanan bagus,makanannya enak²,harga murah ramah dikantong, free wifi pula😁"
KOPI STUDIO 24 SARANGAN,Gede Caesar,5,"pelayanannya oke, menunya recommended tempatnya juga nyaman"
KOPI STUDIO 24 SARANGAN,Tukang Review,5,Mantapp tempatnya bersih dan keren sekali
KOPI STUDIO 24 SARANGAN,GIZELA SABINA,5,"tempat nyaman, makanan minuman murah, cocok buat nugas, kakaknya juga ramah pelayanannya"
KOPI STUDIO 24 SARANGAN,Nifa Putri,5,"makanan enak, pelayanan baik, dan harga terjangkau ✨"
KOPI STUDIO 24 SARANGAN,Ndalem Pusat,5,"Tempatnya sejuk, enak.
Kasirnya ramah, cocok untuk santai"
KOPI STUDIO 24 SARANGAN,Ahmad zaki,5,"Hrga terjangkau , Cepat , ramah , tempat lumayan puas"
KOPI STUDIO 24 SARANGAN,Cia Kirana,5,"Tempat cozy, pelayanan ramah dan cepat, ramah d kantong👍"
KOPI STUDIO 24 SARANGAN,Firazril Ali,5,"tempat nya nyaman, estetik dan comfy bgt buat nugas maupun cuman nongkrong, menu nya juga affordable pas buat kantong yg ga tebel” bgt"
KOPI STUDIO 24 SARANGAN,Icy Galleries,3,"harga menu di layar tidak sinkron dgn yg di meja, waktu pesen ga liat trnyata ada dua menu yg harganya beda, selisih dr harga 9,5 ke 13,6 waktu dikonfirm kakaknya gatau kalo di monitor harganya 9,5 karna di kasir harganya 13,6. pesan snack chicken skin dapetnya malah menu ricebox pdhl lg kenyang, pgn nyemilin chicken skin doang (aku pesan takeaway jd baru tau pas di rumah). saran mungkin kakak kasirnya bisa ngasih tau sblm org pesan kalau harga pancongnya sesuai yg diletakkan di meja kasir, disinkronin aja harga yg di monitor sm di meja, trus lebih teliti lg sm pesanan atau dikasih keterangan di systemnya kalo itu snack bukan rice."
KOPI STUDIO 24 SARANGAN,D4TE_M. Yusuf Arya,5,bagus tempat nyaa dibanding kopstud di malang lainnya
KOPI STUDIO 24 SARANGAN,Riski indra Wahyudi,5,"Pelayanan ramah, tempat sangat nyaman dan menunya murah meriah.. sangat rekom 🤗"
KOPI STUDIO 24 SARANGAN,sadira eka,5,"tempatnya nyaman cocok buat nugass, makanan dan minuman nya juga terjangkau"
KOPI STUDIO 24 SARANGAN,Glenn Alexander,5,Dingin tempat ac nya pelayanannya cepat best!
KOPI STUDIO 24 SARANGAN,Rafa Dhiyarajwa,5,tempat sangat enak dan harga terjangkau
KOPI STUDIO 24 SARANGAN,Jonathan purba official,4,"Izin memberikan masukan...jika memanggil costumer tidak perlu teriak-teriak seperti setan.... Customer juga punya telinga kok... Masukan aja buat yang berkaitan jika merekrut karyawan, cari yang sopan,punya adab dan beretika..🤘"
KOPI STUDIO 24 SARANGAN,Widya Mardha Tilla R,5,"suka banget sama tempatnya, nyaman dan bersih👍🏻😍"
KOPI STUDIO 24 SARANGAN,Rebina Choyrina Aziza,5,"makanan dan minumannya murah, enak, dan beragam, as always!! tempatnya nyaman poll, servicenya juaraa <3!!! lovlov smngtt dan sukses terus kopstud24 sarangan"
KOPI STUDIO 24 SARANGAN,sasuke kun,5,"Tempatnya lumayan rapi, ada indoor & outdoor
Menuny banyak"
KOPI STUDIO 24 SARANGAN,Perdana Hendra,1,"Jam 4 subuh makanan tinggal ambil di taroh meja kasir, dapur pun ga ada karyawan yang nyerahin makanan, parkir ga sampai 1 menit masih di tarik parkir, padahal parkiran juga kosong ga ada pelanggan lain dan ga di jaga juga, malah di hadang karyawan keluar dari dalam di mintain parkir, ga lama tukang parkir keluar juga dari dalam mintain parkir, mana ada parkiran ga di jaga tapi minta parkir, mana ada ambil tok di mintain parkir, emang resto pungli se karyawannya."
KOPI STUDIO 24 SARANGAN,Aurellia Farrel,5,"Menunya enak dan bervariasi, tempatnya nyaman buat nongki. Pokoknya recomended👌🏻"
KOPI STUDIO 24 SARANGAN,Vivi Maghfira,5,Tempatnya bersih nyaman bikin candu dan makanannya enak cocok dilidah
KOPI STUDIO 24 SARANGAN,dinodashy,5,Suasananya adem juga tempatnya luas. Cocok buat nugas. Pelayanannya juga ramah
KOPI STUDIO 24 SARANGAN,Anisa dwi Yuniarti,5,"pelayanannya ramah, makanan dan minumannya murah dn enak, tempatnya jugaa nyamann bngtt"
KOPI STUDIO 24 SARANGAN,Personalia Sonalia,5,"tempatnyaaaa sangat amat duper cozyy, palayananya cepat , kak marcel baik, kak cia baik, semuanya kariyawan juga baik, makanan enak apalagi pancong coklat kejunyaaaa, ai laik tempatnyaaaaa bagusss"
KOPI STUDIO 24 SARANGAN,YEN,3,"Coba kembalikan alat pemanggil customer supaya staffnya tidak perlu berteriak-teriak, untuk tempatnya nyaman buat kerja di cafe hanya saja colokan listrik kurang banyak.

Untuk staf kasir mohon diperhatikan bagaimana cara melayani customer khususnya saat proses mengembalikan uang pembayaran dari customer. Jika diawal customer memberikan uang 50.000 dengan total biaya belanja 17.500, tertera pengembalian 32.500 di struk. KARENA KASIR TIDAK ADA PECAHAN 500 akhirnya saya diminta buat tambah 500.
Lah kok saya hanya diberikan kembalian 32.000 setelah saya nambah 500? Ketika saya konfirmasi dengan menjelaskan alur pengembalian uang, malah saya dikasih uang kembalian 2000 lagi karena tidak ada kembaliannya 500.

Mohon setiap outlet menyiapkan pecahan uang kecil yang cukup untuk kembalian customer."
KOPI STUDIO 24 SARANGAN,Eka Tiwik,5,"Tempatnya bagus banget cocok banget buat nongkrong bareng temen, menunya juga bervariasi mantapp👍🥰"
KOPI STUDIO 24 SARANGAN,Nasha Alyeira,5,Pelayanan nya sangat ramah fan makanan nya sangat enak
KOPI STUDIO 24 SARANGAN,Sylvia Audrey,5,Kopi D Cream the best banget jangan sampe salah beli ya!
KOPI STUDIO 24 SARANGAN,Lia Permatasari,5,"Pelayanan ramah, langganan tiap nugas kesini, sangat recomended❤❤"
KOPI STUDIO 24 SARANGAN,Arifinabinaya,5,"Murah meriah mantab, jos jis wesss, semoga semakin luas untuk tempatnya"
KOPI STUDIO 24 SARANGAN,Yesa Wirayuda,5,"jujur MURAH BANGET SEMUANYA jadi wuenak pol buat mahasiswa, dan tempatnya juga strategis jadi enak enak bgt deh pokoknya"
KOPI STUDIO 24 SARANGAN,Nadia Putri Octavia,5,enak bangett keren juga tempatnya  pelayanan okeee
KOPI STUDIO 24 SARANGAN,Asna Zahroul,5,"Pelayanan ramah, tempat nyaman, enak buat nugas"
KOPI STUDIO 24 SARANGAN,Maghfirotus Sholihah,5,"pelayanannya oke, makanan dan minumannya jg worth it bgt"
KOPI STUDIO 24 SARANGAN,Satyara 9054,5,"Pelayanannya cepat, tempatnya nyaman. Menunya banyak, affordable dan memuaskan. Mantapp"
KOPI STUDIO 24 SARANGAN,Siti Bareng,5,"tempat nya nyaman luas ,enak buat nugas & nongkrong sm tmn²,staff nya ramah😍"
KOPI STUDIO 24 SARANGAN,Selfi Fatikasari,5,"tempatnya comfy, makanan minuman overall enak. karyawan ramah, pertahankan yaa 🤲🏻 …"
KOPI STUDIO 24 SARANGAN,Mutiara Suci,5,"tempatnya pw bangettt entah buat nongkrong ataupun nugas, makanannya super enakkkk, wajib kesini si kalo mau nugas"
KOPI STUDIO 24 SARANGAN,Gadis Mustikasari,5,"Tempatnya nyaman, menunya lengkap karyawannya juga ramah"
KOPI STUDIO 24 SARANGAN,Jessica Purnamasari,5,pelayanannya okee banget. Kakaknya ramah dan tempatnya bersih juga🥰 semangat dan sukses terus buat kopstud Sarangan
KOPI STUDIO 24 SARANGAN,Griss Zentia,5,"Tempatnya nyaman, harganya murah, makanan dan minumannya enak 🥰"
KOPI STUDIO 24 SARANGAN,Arzaki. M. R,5,Tempatnya nyaman dan terjangkau.
KOPI STUDIO 24 SARANGAN,Eris Agustin,5,"Tempatnya cozy untuk nongkrong sambil kerja, mudah-mudahan segera ada menu affogato ;)"
KOPI STUDIO 24 SARANGAN,nih Booouusss,5,"Tempatnya nyaman bersih, pelayanan ramah, makanannya juga enak. Dan wifinya kencang"
KOPI STUDIO 24 SARANGAN,Desvara Putri JJ,5,pelayanannya ramah dan cepat makanannya enak
KOPI STUDIO 24 SARANGAN,Hayasaka Rou,1,"Bruh niat jual nggak ini??? Mie habis, nasi habis, jadi kopstud yang biasa aja kalau gitu. Kecewa bett dah dikala lapar"
KOPI STUDIO 24 SARANGAN,iqbal fathoni A,5,"coockies and cream nyaa mantep bangett, pelayanannyaa juga ramah"
KOPI STUDIO 24 SARANGAN,cxwyz,5,"Tempat nya enak& luas, pelayanan nya cukup cepat"
KOPI STUDIO 24 SARANGAN,Salma Ainayya,5,"Tempatnya super nyaman&bersih, bisa buat nongkrong atau nugas, ada indoor & outdoor, dan wifinya kenceng!"
KOPI STUDIO 24 SARANGAN,Ika Nurcahyanti,5,tempatnya enak buat nugas jadi rekomen bangett buat mahasiswa yang lagi cari tempat untuk nugas
KOPI STUDIO 24 SARANGAN,11_Aurelia Delicia,5,"Pelayanannya cepat tempatnya bersih kakak²nya ramah , thai teanya  enak bangettt+++++-"
KOPI STUDIO 24 SARANGAN,FERDIANSYAH ADJIE,5,"tempat nyaman sangat cocok buat ngerjain tugas dan kerja , tapi terlalu ramai kadang tidak kebagian tempat"
KOPI STUDIO 24 SARANGAN,Fathir Ananta Candra,5,"tempatnya bagus, nyaman, ada outdoor dan indoor nya, worth it banget klo pagi"" disini"
KOPI STUDIO 24 SARANGAN,Putri Nabila,5,pelayanan ramahhh
KOPI STUDIO 24 SARANGAN,Septian Adinata,5,tempatnya nyaman banget buat ngerjain tugas dan kerja...menunya oke dan ramah di kantong.... pelayanannya baik
KOPI STUDIO 24 SARANGAN,Charolina Chrismonika,5,"Tempatnya nyaman, minuman dan makanannya enak. Terima kasih kopi studio. Next time kita balik lagi!"
KOPI STUDIO 24 SARANGAN,enyadit,5,Tempatnya enak. Sejuk. Ada indoor dan outdoor. Pemesanan nggak lama. Gepreknya enak.
KOPI STUDIO 24 SARANGAN,Fahima Nayla,5,"pelayanan nya sangat baik, petugasnya juga ramah-ramah. harga makanan dan minuman sangat affordable dan ramah dikantong."
KOPI STUDIO 24 SARANGAN,Fiona Fisabilla,5,"tempatnya bersih, penolong anak kost banget kalo lagi laper, makanannya enak dan fresh"
KOPI STUDIO 24 SARANGAN,Ecil,5,"Best place buat nongki, FnB nya juga affordable bgtt <3"
KOPI STUDIO 24 SARANGAN,Generosa Oktaviani,5,"tempatnyaa nyaman bangett, deket juga dari rumahh, pelayanannya ok, makanan dan minumannya enakk bgttt😋❤️❤️ topp"
KOPI STUDIO 24 SARANGAN,Jonathan Winarto Putro,5,"Tempatnya keren, nyaman rekomendasi banget pokoknya!!!"
KOPI STUDIO 24 SARANGAN,Ananda Dewi Ariani,5,"Cozy bangett tempatnyaa, cocok buat nugas dan nongki santai."
KOPI STUDIO 24 SARANGAN,Adistha Dewi M.,5,Harga termurah tempat nya juga cozy dan nyaman bgt cocok buat anak kos
KOPI STUDIO 24 SARANGAN,Moh. Nora,5,pelayanan baik ramah menu enak semua mantabb
KOPI STUDIO 24 SARANGAN,Erick febriyanto,5,"Makannya enk,ramah di Katong,layananya juga sangat baik, suasananya sangat pas untuk mengerjakan tugas"
KOPI STUDIO 24 SARANGAN,02_Calista Linka N.S,5,"tempatnya nyaman cocok buat nugas/skripsi an, pelayanannya juga ramah sekali"
KOPI STUDIO 24 SARANGAN,Fikri Rafid,5,"Kasirnya baik, ramah,"
KOPI STUDIO 24 SARANGAN,Cindy Oktavia,5,"Menunya murah² dan rasanya juga enak, tempat nyaman bgttt"
